DigimonCombineId,DigimonAId,DigimonBId,DigimonResultId
52010,188,91,
52012,188,92,
52013,188,144,
52014,188,145,
52015,188,93,
52016,188,94,
52017,188,146,
52018,188,95,
52019,188,96,
52020,188,97,
52021,188,147,
52022,188,98,
52023,188,99,
52024,188,148,
52025,188,179,
52026,188,180,
52027,188,149,
52028,188,150,
52029,188,151,
52030,188,152,
52031,188,100,
52032,188,101,
52033,188,102,
52034,188,153,
52035,135,135,34
52036,135,136,34
52037,135,169,98
52038,135,81,5
52039,135,170,34
52040,135,137,65
52041,135,172,90
52042,135,171,86
52043,135,80,24
52044,135,173,62
52045,135,138,93
52046,135,174,64
52047,135,139,98
52048,135,82,24
52049,135,83,28
52050,135,190,
52051,135,175,93
52052,135,84,3
52053,135,176,90
52054,135,85,10
52055,135,140,86
52056,135,86,6
52057,135,177,34
52058,135,87,6
52059,135,88,29
52060,135,141,62
52061,135,142,54
52062,135,143,38
52063,135,178,68
52064,135,89,5
52065,135,90,22
52066,135,91,24
52068,135,92,16
52069,135,144,34
52070,135,145,38
52071,135,93,21
52072,135,94,15
52073,135,146,100
52074,135,95,29
52075,135,96,22
52076,135,97,29
52077,135,147,52
52078,135,98,3
52079,135,99,28
52080,135,148,100
52081,135,179,34
52082,135,180,54
52083,135,149,68
52084,135,150,62
52085,135,151,68
52086,135,152,62
52087,135,100,22
52088,135,101,28
52089,135,102,10
52090,135,153,62
52091,136,136,46
52092,136,169,98
52093,136,81,5
52094,136,170,46
52095,136,137,51
52096,136,172,46
52097,136,171,55
52098,136,80,25
52099,136,173,55
52100,136,138,83
52101,136,174,83
52102,136,139,98
52103,136,82,25
52104,136,83,19
52105,136,190,
52106,136,175,83
52107,136,84,3
52108,136,176,46
52109,136,85,18
52110,136,140,55
52111,136,86,20
52112,136,177,34
52113,136,87,20
52114,136,88,29
52115,136,141,55
52116,136,142,60
52117,136,143,59
52118,136,178,68
52119,136,89,7
52120,136,90,7
52121,136,91,25
52123,136,92,25
52124,136,144,46
52125,136,145,59
52126,136,93,19
52127,136,94,15
52128,136,146,60
52129,136,95,30
52130,136,96,30
52131,136,97,29
52132,136,147,59
52133,136,98,3
52134,136,99,19
52135,136,148,60
52136,136,179,46
52137,136,180,54
52138,136,149,36
52139,136,150,55
52140,136,151,68
52141,136,152,62
52142,136,100,7
52143,136,101,19
52144,136,102,18
52145,136,153,62
52146,169,169,116
52147,169,81,3
52148,169,170,116
52149,169,137,66
52150,169,172,137
52151,169,171,110
52152,169,80,3
52153,169,173,103
52154,169,138,93
52155,169,174,126
52156,169,139,37
52157,169,82,3
52158,169,83,28
52159,169,190,
52160,169,175,106
52161,169,84,3
52162,169,176,137
52163,169,85,10
52164,169,140,33
52165,169,86,10
52166,169,177,116
52167,169,87,10
52168,169,88,3
52169,169,141,32
52170,169,142,98
52171,169,143,65
52172,169,178,103
52173,169,89,3
52174,169,90,10
52175,169,91,3
52177,169,92,10
52178,169,144,98
52179,169,145,65
52180,169,93,21
52181,169,94,3
52182,169,146,33
52183,169,95,31
52184,169,96,10
52185,169,97,3
52186,169,147,32
52187,169,98,3
52188,169,99,28
52189,169,148,33
52190,169,179,116
52191,169,180,103
52192,169,149,84
52193,169,150,32
52194,169,151,84
52195,169,152,32
52196,169,100,10
52197,169,101,28
52198,169,102,10
52199,169,153,32
52200,81,81,5
52201,81,170,5
52202,81,137,10
52203,81,172,22
52204,81,171,6
52205,81,80,24
52206,81,173,15
52207,81,138,21
52208,81,174,28
52209,81,139,3
52210,81,82,24
52211,81,83,28
52212,81,190,
52213,81,175,21
52214,81,84,3
52215,81,176,22
52216,81,85,10
52217,81,140,6
52218,81,86,6
52219,81,177,5
52220,81,87,6
52221,81,88,29
52222,81,141,15
52223,81,142,29
52224,81,143,16
52225,81,178,29
52226,81,89,5
52227,81,90,22
52228,81,91,24
52230,81,92,16
52231,81,144,5
52232,81,145,16
52233,81,93,21
52234,81,94,15
52235,81,146,22
52236,81,95,29
52237,81,96,22
52238,81,97,29
52239,81,147,24
52240,81,98,3
52241,81,99,28
52242,81,148,22
52243,81,179,5
52244,81,180,29
52245,81,149,29
52246,81,150,15
52247,81,151,29
52248,81,152,15
52249,81,100,22
52250,81,101,28
52251,81,102,10
52252,81,153,15
52253,170,170,133
52254,170,137,51
52255,170,172,133
52256,170,171,141
52257,170,80,25
52258,170,173,141
52259,170,138,83
52260,170,174,108
52261,170,139,98
52262,170,82,25
52263,170,83,19
52264,170,190,
52265,170,175,108
52266,170,84,3
52267,170,176,133
52268,170,85,18
52269,170,140,55
52270,170,86,20
52271,170,177,120
52272,170,87,20
52273,170,88,29
52274,170,141,55
52275,170,142,60
52276,170,143,59
52277,170,178,135
52278,170,89,7
52279,170,90,7
52280,170,91,25
52282,170,92,25
52283,170,144,46
52284,170,145,59
52285,170,93,19
52286,170,94,15
52287,170,146,60
52288,170,95,30
52289,170,96,30
52290,170,97,29
52291,170,147,59
52292,170,98,3
52293,170,99,19
52294,170,148,60
52295,170,179,133
52296,170,180,104
52297,170,149,36
52298,170,150,55
52299,170,151,68
52300,170,152,62
52301,170,100,7
52302,170,101,19
52303,170,102,18
52304,170,153,62
52305,137,137,66
52306,137,172,65
52307,137,171,33
52308,137,80,8
52309,137,173,51
52310,137,138,93
52311,137,174,99
52312,137,139,66
52313,137,82,8
52314,137,83,19
52315,137,190,
52316,137,175,93
52317,137,84,10
52318,137,176,65
52319,137,85,10
52320,137,140,33
52321,137,86,10
52322,137,177,65
52323,137,87,10
52324,137,88,10
52325,137,141,51
52326,137,142,51
52327,137,143,65
52328,137,178,66
52329,137,89,8
52330,137,90,10
52331,137,91,8
52333,137,92,10
52334,137,144,51
52335,137,145,65
52336,137,93,21
52337,137,94,10
52338,137,146,33
52339,137,95,8
52340,137,96,10
52341,137,97,10
52342,137,147,51
52343,137,98,10
52344,137,99,19
52345,137,148,33
52346,137,179,51
52347,137,180,33
52348,137,149,51
52349,137,150,51
52350,137,151,66
52351,137,152,33
52352,137,100,10
52353,137,101,19
52354,137,102,10
52355,137,153,33
52356,172,172,129
52357,172,171,127
52358,172,80,25
52359,172,173,141
52360,172,138,93
52361,172,174,108
52362,172,139,65
52363,172,82,25
52364,172,83,19
52365,172,190,
52366,172,175,138
52367,172,84,10
52368,172,176,129
52369,172,85,10
52370,172,140,86
52371,172,86,6
52372,172,177,129
52373,172,87,6
52374,172,88,22
52375,172,141,55
52376,172,142,60
52377,172,143,38
52378,172,178,121
52379,172,89,7
52380,172,90,22
52381,172,91,25
52383,172,92,16
52384,172,144,46
52385,172,145,38
52386,172,93,21
52387,172,94,6
52388,172,146,100
52389,172,95,30
52390,172,96,22
52391,172,97,22
52392,172,147,59
52393,172,98,10
52394,172,99,19
52395,172,148,100
52396,172,179,133
52397,172,180,111
52398,172,149,36
52399,172,150,55
52400,172,151,75
52401,172,152,86
52402,172,100,22
52403,172,101,19
52404,172,102,10
52405,172,153,86
52406,171,171,127
52407,171,80,26
52408,171,173,112
52409,171,138,71
52410,171,174,123
52411,171,139,33
52412,171,82,26
52413,171,83,20
52414,171,190,
52415,171,175,140
52416,171,84,10
52417,171,176,127
52418,171,85,6
52419,171,140,86
52420,171,86,6
52421,171,177,127
52422,171,87,6
52423,171,88,16
52424,171,141,78
52425,171,142,42
52426,171,143,87
52427,171,178,131
52428,171,89,20
52429,171,90,6
52430,171,91,26
52432,171,92,6
52433,171,144,55
52434,171,145,87
52435,171,93,6
52436,171,94,6
52437,171,146,50
52438,171,95,13
52439,171,96,9
52440,171,97,16
52441,171,147,78
52442,171,98,10
52443,171,99,20
52444,171,148,50
52445,171,179,141
52446,171,180,148
52447,171,149,59
52448,171,150,78
52449,171,151,76
52450,171,152,86
52451,171,100,6
52452,171,101,20
52453,171,102,6
52454,171,153,86
52455,80,80,17
52456,80,173,26
52457,80,138,17
52458,80,174,17
52459,80,139,3
52460,80,82,17
52461,80,83,17
52462,80,190,
52463,80,175,17
52464,80,84,3
52465,80,176,25
52466,80,85,17
52467,80,140,26
52468,80,86,26
52469,80,177,24
52470,80,87,26
52471,80,88,24
52472,80,141,26
52473,80,142,13
52474,80,143,17
52475,80,178,24
52476,80,89,25
52477,80,90,25
52478,80,91,17
52480,80,92,17
52481,80,144,25
52482,80,145,17
52483,80,93,17
52484,80,94,23
52485,80,146,13
52486,80,95,13
52487,80,96,13
52488,80,97,24
52489,80,147,17
52490,80,98,3
52491,80,99,17
52492,80,148,13
52493,80,179,25
52494,80,180,1
52495,80,149,25
52496,80,150,26
52497,80,151,24
52498,80,152,23
52499,80,100,25
52500,80,101,17
52501,80,102,17
52502,80,153,23
52503,173,173,112
52504,173,138,56
52505,173,174,123
52506,173,139,32
52507,173,82,26
52508,173,83,20
52509,173,190,
52510,173,175,123
52511,173,84,3
52512,173,176,141
52513,173,85,26
52514,173,140,78
52515,173,86,26
52516,173,177,153
52517,173,87,26
52518,173,88,27
52519,173,141,78
52520,173,142,42
52521,173,143,78
52522,173,178,122
52523,173,89,20
52524,173,90,20
52525,173,91,26
52527,173,92,26
52528,173,144,55
52529,173,145,78
52530,173,93,20
52531,173,94,15
52532,173,146,42
52533,173,95,13
52534,173,96,13
52535,173,97,27
52536,173,147,78
52537,173,98,3
52538,173,99,20
52539,173,148,42
52540,173,179,141
52541,173,180,124
52542,173,149,59
52543,173,150,78
52544,173,151,73
52545,173,152,62
52546,173,100,20
52547,173,101,20
52548,173,102,26
52549,173,153,62
52550,138,138,93
52551,138,174,101
52552,138,139,93
52553,138,82,17
52554,138,83,19
52555,138,190,
52556,138,175,93
52557,138,84,21
52558,138,176,93
52559,138,85,10
52560,138,140,71
52561,138,86,6
52562,138,177,93
52563,138,87,6
52564,138,88,11
52565,138,141,56
52566,138,142,56
52567,138,143,39
52568,138,178,63
52569,138,89,19
52570,138,90,21
52571,138,91,17
52573,138,92,4
52574,138,144,83
52575,138,145,39
52576,138,93,21
52577,138,94,6
52578,138,146,71
52579,138,95,20
52580,138,96,6
52581,138,97,11
52582,138,147,82
52583,138,98,21
52584,138,99,19
52585,138,148,71
52586,138,179,83
52587,138,180,71
52588,138,149,79
52589,138,150,56
52590,138,151,63
52591,138,152,71
52592,138,100,21
52593,138,101,19
52594,138,102,10
52595,138,153,71
52596,174,174,108
52597,174,139,64
52598,174,82,17
52599,174,83,19
52600,174,190,
52601,174,175,108
52602,174,84,28
52603,174,176,108
52604,174,85,18
52605,174,140,56
52606,174,86,20
52607,174,177,126
52608,174,87,20
52609,174,88,27
52610,174,141,56
52611,174,142,56
52612,174,143,82
52613,174,178,132
52614,174,89,19
52615,174,90,19
52616,174,91,17
52618,174,92,17
52619,174,144,83
52620,174,145,82
52621,174,93,19
52622,174,94,23
52623,174,146,56
52624,174,95,20
52625,174,96,20
52626,174,97,27
52627,174,147,82
52628,174,98,28
52629,174,99,19
52630,174,148,56
52631,174,179,108
52632,174,180,153
52633,174,149,79
52634,174,150,56
52635,174,151,97
52636,174,152,147
52637,174,100,19
52638,174,101,19
52639,174,102,18
52640,174,153,147
52641,139,139,37
52642,139,82,3
52643,139,83,28
52644,139,190,
52645,139,175,93
52646,139,84,3
52647,139,176,65
52648,139,85,10
52649,139,140,33
52650,139,86,10
52651,139,177,98
52652,139,87,10
52653,139,88,3
52654,139,141,32
52655,139,142,98
52656,139,143,65
52657,139,178,84
52658,139,89,3
52659,139,90,10
52660,139,91,3
52662,139,92,10
52663,139,144,98
52664,139,145,65
52665,139,93,21
52666,139,94,3
52667,139,146,33
52668,139,95,31
52669,139,96,10
52670,139,97,3
52671,139,147,32
52672,139,98,3
52673,139,99,28
52674,139,148,33
52675,139,179,98
52676,139,180,98
52677,139,149,84
52678,139,150,32
52679,139,151,84
52680,139,152,32
52681,139,100,10
52682,139,101,28
52683,139,102,10
52684,139,153,32
52685,82,82,17
52686,82,83,17
52687,82,190,
52688,82,175,17
52689,82,84,3
52690,82,176,25
52691,82,85,17
52692,82,140,26
52693,82,86,26
52694,82,177,24
52695,82,87,26
52696,82,88,24
52697,82,141,26
52698,82,142,13
52699,82,143,17
52700,82,178,24
52701,82,89,25
52702,82,90,25
52703,82,91,17
52705,82,92,17
52706,82,144,25
52707,82,145,17
52708,82,93,17
52709,82,94,23
52710,82,146,13
52711,82,95,13
52712,82,96,13
52713,82,97,24
52714,82,147,17
52715,82,98,3
52716,82,99,17
52717,82,148,13
52718,82,179,25
52719,82,180,1
52720,82,149,25
52721,82,150,26
52722,82,151,24
52723,82,152,23
52724,82,100,25
52725,82,101,17
52726,82,102,17
52727,82,153,23
52728,83,83,19
52729,83,190,
52730,83,175,19
52731,83,84,28
52732,83,176,19
52733,83,85,18
52734,83,140,20
52735,83,86,20
52736,83,177,28
52737,83,87,20
52738,83,88,27
52739,83,141,20
52740,83,142,20
52741,83,143,17
52742,83,178,27
52743,83,89,19
52744,83,90,19
52745,83,91,17
52747,83,92,17
52748,83,144,19
52749,83,145,17
52750,83,93,19
52751,83,94,23
52752,83,146,20
52753,83,95,20
52754,83,96,20
52755,83,97,27
52756,83,147,17
52757,83,98,28
52758,83,99,19
52759,83,148,20
52760,83,179,19
52761,83,180,23
52762,83,149,14
52763,83,150,20
52764,83,151,27
52765,83,152,23
52766,83,100,19
52767,83,101,19
52768,83,102,18
52769,83,153,23
52770,190,190,
52771,190,175,
52772,190,84,
52773,190,176,
52774,190,85,
52775,190,140,
52776,190,86,
52777,190,177,
52778,190,87,
52779,190,88,
52780,190,141,
52781,190,142,
52782,190,143,
52783,190,178,
52784,190,89,
52785,190,90,
52786,190,91,
52788,190,92,
52789,190,144,
52790,190,145,
52791,190,93,
52792,190,94,
52793,190,146,
52794,190,95,
52795,190,96,
52796,190,97,
52797,190,147,
52798,190,98,
52799,190,99,
52800,190,148,
52801,190,179,
52802,190,180,
52803,190,149,
52804,190,150,
52805,190,151,
52806,190,152,
52807,190,100,
52808,190,101,
52809,190,102,
52810,190,153,
52811,175,175,119
52812,175,84,21
52813,175,176,138
52814,175,85,10
52815,175,140,71
52816,175,86,6
52817,175,177,138
52818,175,87,6
52819,175,88,11
52820,175,141,56
52821,175,142,56
52822,175,143,39
52823,175,178,131
52824,175,89,19
52825,175,90,21
52826,175,91,17
52828,175,92,4
52829,175,144,83
52830,175,145,39
52831,175,93,21
52832,175,94,6
52833,175,146,71
52834,175,95,20
52835,175,96,6
52836,175,97,11
52837,175,147,82
52838,175,98,21
52839,175,99,19
52840,175,148,71
52841,175,179,108
52842,175,180,140
52843,175,149,79
52844,175,150,56
52845,175,151,63
52846,175,152,71
52847,175,100,21
52848,175,101,19
52849,175,102,10
52850,175,153,71
52851,84,84,3
52852,84,176,10
52853,84,85,10
52854,84,140,10
52855,84,86,10
52856,84,177,3
52857,84,87,10
52858,84,88,3
52859,84,141,3
52860,84,142,31
52861,84,143,10
52862,84,178,3
52863,84,89,3
52864,84,90,10
52865,84,91,3
52867,84,92,10
52868,84,144,3
52869,84,145,10
52870,84,93,21
52871,84,94,3
52872,84,146,10
52873,84,95,31
52874,84,96,10
52875,84,97,3
52876,84,147,3
52877,84,98,3
52878,84,99,28
52879,84,148,10
52880,84,179,3
52881,84,180,31
52882,84,149,3
52883,84,150,3
52884,84,151,3
52885,84,152,3
52886,84,100,10
52887,84,101,28
52888,84,102,10
52889,84,153,3
52890,176,176,129
52891,176,85,10
52892,176,140,86
52893,176,86,6
52894,176,177,129
52895,176,87,6
52896,176,88,22
52897,176,141,55
52898,176,142,60
52899,176,143,38
52900,176,178,121
52901,176,89,7
52902,176,90,22
52903,176,91,25
52905,176,92,16
52906,176,144,46
52907,176,145,38
52908,176,93,21
52909,176,94,6
52910,176,146,100
52911,176,95,30
52912,176,96,22
52913,176,97,22
52914,176,147,59
52915,176,98,10
52916,176,99,19
52917,176,148,100
52918,176,179,133
52919,176,180,111
52920,176,149,36
52921,176,150,55
52922,176,151,75
52923,176,152,86
52924,176,100,22
52925,176,101,19
52926,176,102,10
52927,176,153,86
52928,85,85,10
52929,85,140,6
52930,85,86,6
52931,85,177,10
52932,85,87,6
52933,85,88,10
52934,85,141,26
52935,85,142,18
52936,85,143,4
52937,85,178,10
52938,85,89,18
52939,85,90,10
52940,85,91,17
52942,85,92,4
52943,85,144,18
52944,85,145,4
52945,85,93,10
52946,85,94,6
52947,85,146,10
52948,85,95,18
52949,85,96,10
52950,85,97,10
52951,85,147,17
52952,85,98,10
52953,85,99,18
52954,85,148,10
52955,85,179,18
52956,85,180,10
52957,85,149,18
52958,85,150,26
52959,85,151,10
52960,85,152,6
52961,85,100,10
52962,85,101,18
52963,85,102,10
52964,85,153,6
52965,140,140,86
52966,140,86,6
52967,140,177,86
52968,140,87,6
52969,140,88,16
52970,140,141,78
52971,140,142,42
52972,140,143,87
52973,140,178,76
52974,140,89,20
52975,140,90,6
52976,140,91,26
52978,140,92,6
52979,140,144,55
52980,140,145,87
52981,140,93,6
52982,140,94,6
52983,140,146,50
52984,140,95,13
52985,140,96,9
52986,140,97,16
52987,140,147,78
52988,140,98,10
52989,140,99,20
52990,140,148,50
52991,140,179,55
52992,140,180,50
52993,140,149,59
52994,140,150,78
52995,140,151,76
52996,140,152,86
52997,140,100,6
52998,140,101,20
52999,140,102,6
53000,140,153,86
53001,86,86,6
53002,86,177,6
53003,86,87,6
53004,86,88,16
53005,86,141,26
53006,86,142,13
53007,86,143,6
53008,86,178,16
53009,86,89,20
53010,86,90,6
53011,86,91,26
53013,86,92,6
53014,86,144,20
53015,86,145,6
53016,86,93,6
53017,86,94,6
53018,86,146,9
53019,86,95,13
53020,86,96,9
53021,86,97,16
53022,86,147,26
53023,86,98,10
53024,86,99,20
53025,86,148,9
53026,86,179,20
53027,86,180,9
53028,86,149,25
53029,86,150,26
53030,86,151,16
53031,86,152,6
53032,86,100,6
53033,86,101,20
53034,86,102,6
53035,86,153,6
53036,177,177,120
53037,177,87,6
53038,177,88,29
53039,177,141,62
53040,177,142,54
53041,177,143,38
53042,177,178,135
53043,177,89,5
53044,177,90,22
53045,177,91,24
53047,177,92,16
53048,177,144,34
53049,177,145,38
53050,177,93,21
53051,177,94,15
53052,177,146,100
53053,177,95,29
53054,177,96,22
53055,177,97,29
53056,177,147,52
53057,177,98,3
53058,177,99,28
53059,177,148,100
53060,177,179,120
53061,177,180,104
53062,177,149,68
53063,177,150,62
53064,177,151,68
53065,177,152,62
53066,177,100,22
53067,177,101,28
53068,177,102,10
53069,177,153,62
53070,87,87,6
53071,87,88,16
53072,87,141,26
53073,87,142,13
53074,87,143,6
53075,87,178,16
53076,87,89,20
53077,87,90,6
53078,87,91,26
53080,87,92,6
53081,87,144,20
53082,87,145,6
53083,87,93,6
53084,87,94,6
53085,87,146,9
53086,87,95,13
53087,87,96,9
53088,87,97,16
53089,87,147,26
53090,87,98,10
53091,87,99,20
53092,87,148,9
53093,87,179,20
53094,87,180,9
53095,87,149,25
53096,87,150,26
53097,87,151,16
53098,87,152,6
53099,87,100,6
53100,87,101,20
53101,87,102,6
53102,87,153,6
53103,88,88,27
53104,88,141,27
53105,88,142,24
53106,88,143,16
53107,88,178,27
53108,88,89,29
53109,88,90,22
53110,88,91,24
53112,88,92,16
53113,88,144,29
53114,88,145,16
53115,88,93,11
53116,88,94,27
53117,88,146,11
53118,88,95,24
53119,88,96,11
53120,88,97,27
53121,88,147,24
53122,88,98,3
53123,88,99,27
53124,88,148,11
53125,88,179,29
53126,88,180,24
53127,88,149,27
53128,88,150,27
53129,88,151,27
53130,88,152,27
53131,88,100,22
53132,88,101,27
53133,88,102,10
53134,88,153,27
53135,141,141,78
53136,141,142,42
53137,141,143,78
53138,141,178,73
53139,141,89,20
53140,141,90,20
53141,141,91,26
53143,141,92,26
53144,141,144,55
53145,141,145,78
53146,141,93,20
53147,141,94,15
53148,141,146,42
53149,141,95,13
53150,141,96,13
53151,141,97,27
53152,141,147,78
53153,141,98,3
53154,141,99,20
53155,141,148,42
53156,141,179,55
53157,141,180,182
53158,141,149,59
53159,141,150,78
53160,141,151,73
53161,141,152,62
53162,141,100,20
53163,141,101,20
53164,141,102,26
53165,141,153,62
53166,142,142,43
53167,142,143,41
53168,142,178,88
53169,142,89,30
53170,142,90,30
53171,142,91,13
53173,142,92,13
53174,142,144,60
53175,142,145,41
53176,142,93,20
53177,142,94,1
53178,142,146,43
53179,142,95,2
53180,142,96,2
53181,142,97,24
53182,142,147,41
53183,142,98,31
53184,142,99,20
53185,142,148,43
53186,142,179,60
53187,142,180,182
53188,142,149,79
53189,142,150,42
53190,142,151,88
53191,142,152,182
53192,142,100,30
53193,142,101,20
53194,142,102,18
53195,142,153,182
53196,143,143,69
53197,143,178,72
53198,143,89,25
53199,143,90,16
53200,143,91,17
53202,143,92,4
53203,143,144,59
53204,143,145,69
53205,143,93,4
53206,143,94,6
53207,143,146,70
53208,143,95,13
53209,143,96,9
53210,143,97,16
53211,143,147,57
53212,143,98,10
53213,143,99,17
53214,143,148,70
53215,143,179,59
53216,143,180,70
53217,143,149,59
53218,143,150,78
53219,143,151,72
53220,143,152,87
53221,143,100,16
53222,143,101,17
53223,143,102,4
53224,143,153,87
53225,178,178,151
53226,178,89,29
53227,178,90,22
53228,178,91,24
53230,178,92,16
53231,178,144,68
53232,178,145,72
53233,178,93,11
53234,178,94,27
53235,178,146,48
53236,178,95,24
53237,178,96,11
53238,178,97,27
53239,178,147,35
53240,178,98,3
53241,178,99,27
53242,178,148,48
53243,178,179,135
53244,178,180,151
53245,178,149,53
53246,178,150,73
53247,178,151,53
53248,178,152,73
53249,178,100,22
53250,178,101,27
53251,178,102,10
53252,178,153,73
53253,89,89,7
53254,89,90,7
53255,89,91,25
53257,89,92,25
53258,89,144,7
53259,89,145,25
53260,89,93,19
53261,89,94,15
53262,89,146,30
53263,89,95,30
53264,89,96,30
53265,89,97,29
53266,89,147,25
53267,89,98,3
53268,89,99,19
53269,89,148,30
53270,89,179,7
53271,89,180,29
53272,89,149,12
53273,89,150,20
53274,89,151,29
53275,89,152,15
53276,89,100,7
53277,89,101,19
53278,89,102,18
53279,89,153,15
53280,90,90,22
53281,90,91,25
53283,90,92,16
53284,90,144,7
